20000 18000
remove 2764
remove 6881
submit 633 345
submit 5065 2032
submit 6257 2199
remove 6813
submit 7097 4836
submit 4188 772
submit 10235 9
remove 7853
submit 19326 2798
remove 3089
rank 6101
top_k 19
remove 4728
submit 15551 764
remove 5707
remove 2071
submit 14021 2587
remove 6303
rank 12635
top_k 13
submit 7542 4271
top_k 46
submit 16442 4528
top_k 29
rank 731
submit 11964 3002
submit 10854 1476
top_k 31
top_k 48
submit 4678 472
remove 7906
top_k 69
submit 18199 10
remove 5791
submit 12728 4087
top_k 80
rank 18244
top_k 96
submit 265 1997
submit 2471 2543
rank 5749
top_k 47
remove 7366
submit 18058 309
top_k 65
remove 7558
submit 19544 4485
rank 2547
rank 18535
top_k 36
top_k 73
rank 17145
rank 4784
remove 4824
submit 12393 354
submit 6746 827
rank 15835
top_k 95
top_k 9
top_k 16
top_k 52
rank 3366
remove 3572
remove 3864
top_k 64
rank 16922
top_k 33
submit 7616 4622
submit 2045 1083
rank 19599
submit 2748 1284
top_k 38
remove 6063
rank 15039
submit 5095 2098
submit 12370 785
top_k 82
top_k 70
top_k 30
rank 5095
top_k 90
submit 7547 2894
submit 6793 3350
rank 17264
remove 7346
top_k 33
submit 6123 4696
submit 14756 4465
rank 14148
submit 12144 4851
top_k 35
submit 9336 2423
top_k 8
top_k 9
submit 16545 4623
rank 6688
top_k 18
top_k 3
top_k 40
top_k 50
remove 7368
remove 7515
remove 7740
top_k 75
submit 13856 1089
remove 2918
submit 155 4417
top_k 70
rank 16340
remove 3832
submit 14008 1864
top_k 60
remove 7973
top_k 85
remove 3176
rank 14288
remove 5239
top_k 3
top_k 11
top_k 65
remove 6584
submit 7531 2003
submit 12541 1102
remove 3489
top_k 7
remove 6484
submit 18391 4069
rank 9519
top_k 40
top_k 40
rank 7454
submit 15759 1732
top_k 3
remove 2365
rank 3958
submit 18890 422
rank 16435
top_k 3
top_k 32
remove 7025
remove 3937
rank 2790
top_k 8
top_k 89
top_k 57
remove 6022
submit 11925 3772
submit 6058 1024
submit 12704 4505
submit 915 1158
top_k 53
top_k 37
remove 5137
remove 2837
rank 1902
top_k 89
submit 3790 745
top_k 36
submit 13035 3812
rank 7902
submit 17737 4847
top_k 54
remove 5691
rank 3859
submit 10755 1814
rank 6107
top_k 47
top_k 36
top_k 51
submit 3705 1807
rank 17264
top_k 3
remove 4151
remove 5885
rank 12129
top_k 77
remove 6928
submit 14148 4221
remove 5184
submit 18946 4456
rank 19445
submit 14536 4913
rank 14749
remove 4690
submit 4504 3258
remove 2637
top_k 29
top_k 33
submit 438 2137
submit 1368 3874
submit 9210 769
remove 4255
remove 3069
submit 18219 4355
top_k 21
remove 7582
rank 5273
rank 15986
rank 19835
top_k 33
top_k 31
submit 5918 4422
submit 2944 498
submit 8376 233
top_k 78
rank 5981
rank 5417
top_k 2
remove 6044
submit 5893 1711
top_k 31
rank 678
top_k 94
top_k 27
top_k 55
remove 4753
remove 5162
top_k 98
submit 18370 1899
remove 2445
submit 15269 1175
rank 13565
top_k 91
submit 1354 4040
top_k 91
rank 14283
submit 14922 3769
top_k 87
submit 9907 3176
submit 14564 4360
rank 13226
top_k 14
submit 4148 2128
submit 10034 1213
top_k 78
rank 19131
submit 6693 4758
submit 14214 921
top_k 80
submit 18458 3930
submit 17906 2410
top_k 79
submit 16308 4592
top_k 93
rank 8978
rank 4734
top_k 15
top_k 51
top_k 16
submit 11193 2984
rank 8822
remove 6126
remove 7814
top_k 35
rank 16429
rank 16813
top_k 43
rank 8734
top_k 46
top_k 27
remove 5857
submit 9456 813
rank 15433
remove 6157
remove 6708
rank 19972
rank 1104
rank 14917
submit 1455 2836
submit 15265 1753
rank 1215
submit 3291 2014
rank 18517
submit 10991 4776
rank 18029
top_k 40
remove 4177
top_k 39
remove 4145
submit 6359 3669
top_k 55
submit 12194 576
remove 4507
submit 1061 3711
remove 5571
remove 3248
remove 3280
submit 13330 1740
remove 7417
top_k 72
submit 14881 964
top_k 49
top_k 77
submit 8755 876
top_k 70
remove 3064
top_k 4
rank 9471
rank 13694
top_k 48
top_k 72
rank 18798
submit 9204 1443
remove 5280
rank 11975
top_k 29
remove 3445
remove 4718
remove 6425
top_k 77
top_k 9
rank 19975
rank 12305
rank 12255
submit 9959 1900
submit 11154 1324
submit 16379 4041
top_k 89
submit 9534 2382
remove 4990
top_k 34
submit 10827 4365
top_k 100
submit 18050 697
rank 9599
rank 856
top_k 33
top_k 85
top_k 16
top_k 34
submit 7068 2250
submit 659 2361
remove 4128
top_k 36
rank 6386
remove 5669
remove 4246
top_k 84
remove 4736
top_k 13
rank 18262
submit 10553 498
remove 2390
submit 9946 1451
submit 3047 1938
remove 7727
top_k 37
remove 6934
submit 9485 4964
submit 17466 2404
remove 3059
submit 15201 2042
submit 15116 785
submit 1812 3996
top_k 36
top_k 18
top_k 61
rank 18966
top_k 26
submit 273 2300
top_k 10
submit 19690 1316
remove 7445
top_k 22
top_k 21
rank 1774
submit 4230 4976
remove 7724
submit 14147 1746
top_k 41
submit 11793 551
submit 17756 2795
remove 2857
top_k 71
top_k 87
top_k 15
submit 5779 488
submit 14142 3051
top_k 16
submit 8111 1774
rank 5940
submit 13458 4190
rank 2016
top_k 100
submit 17230 3455
rank 4016
submit 3244 3480
top_k 6
rank 18424
top_k 48
submit 15500 3708
top_k 55
remove 7992
remove 2294
top_k 8
submit 4457 1640
top_k 84
submit 5149 2057
submit 15966 4152
remove 4975
rank 9252
submit 6176 1164
top_k 78
top_k 75
top_k 54
remove 3158
rank 7260
top_k 16
remove 2035
top_k 49
top_k 53
rank 5640
remove 5448
top_k 47
top_k 42
submit 11823 4704
top_k 23
remove 4951
submit 10259 2423
top_k 29
top_k 55
remove 7103
rank 10878
submit 16783 1828
submit 207 4422
submit 19026 1468
rank 13881
top_k 78
top_k 22
rank 2160
submit 1626 4686
rank 17008
submit 5034 3523
remove 2541
rank 4842
remove 7842
submit 8435 1854
submit 5638 1648
rank 17746
rank 5440
remove 6436
remove 7851
submit 5175 1199
remove 4315
submit 3570 1659
submit 16427 666
rank 3651
top_k 31
top_k 19
submit 8791 394
submit 9573 1895
rank 3049
top_k 4
remove 5094
rank 3234
top_k 60
rank 17560
rank 4164
rank 19021
remove 6400
submit 14907 2070
rank 2832
top_k 50
remove 6911
top_k 11
top_k 19
top_k 58
rank 7670
remove 6156
top_k 79
submit 14581 714
submit 5451 2608
submit 18480 552
top_k 86
top_k 90
submit 11889 1297
submit 3185 4999
rank 11204
submit 19664 664
submit 5152 392
top_k 60
top_k 18
rank 9405
submit 5038 170
submit 18213 4378
top_k 35
submit 13178 1139
top_k 77
remove 3177
submit 2497 4250
remove 7867
rank 6450
rank 15464
top_k 37
top_k 79
remove 3703
top_k 54
rank 7252
rank 12841
submit 18873 3322
submit 15970 1406
submit 14311 4256
rank 2278
top_k 75
remove 7997
rank 13428
remove 7465
submit 4780 123
remove 2279
rank 6975
rank 499
submit 10814 4290
rank 18180
submit 19846 4716
submit 17050 2319
submit 13507 1259
top_k 61
remove 2510
submit 1205 4000
submit 8727 600
top_k 20
remove 3294
submit 7663 517
top_k 9
submit 19951 4979
top_k 9
top_k 13
submit 10023 4770
submit 19413 1900
rank 9423
submit 19468 2896
submit 14393 4815
rank 19684
rank 2917
top_k 35
remove 6568
submit 17367 3266
remove 2909
remove 7774
submit 4569 2180
top_k 100
submit 12326 286
remove 3840
top_k 85
submit 4502 1834
rank 5792
top_k 43
submit 10520 2137
top_k 27
rank 8816
remove 2781
top_k 28
submit 9384 4609
remove 3593
remove 7616
top_k 93
submit 8879 1837
top_k 83
submit 4451 1238
remove 6550
submit 6762 2143
rank 18894
top_k 22
submit 18802 4556
rank 9850
submit 4823 117
top_k 67
rank 12176
top_k 100
top_k 18
submit 4435 4103
top_k 86
submit 11792 4967
submit 11687 4549
submit 19769 1403
top_k 5
submit 9935 4030
rank 3221
submit 9242 2749
submit 14895 2602
remove 3923
rank 14277
rank 18519
top_k 22
top_k 49
submit 10921 1951
rank 1984
rank 10280
remove 5182
rank 6097
rank 269
rank 1817
remove 5540
submit 14727 2521
top_k 86
rank 2500
top_k 72
submit 5201 2631
top_k 29
top_k 94
remove 2183
remove 3830
remove 2788
top_k 26
rank 14039
top_k 72
remove 7754
rank 9736
rank 14528
submit 16206 4135
remove 3764
remove 3722
remove 6455
submit 3269 66
submit 8061 2209
top_k 44
remove 5062
rank 10561
submit 6986 792
top_k 25
top_k 91
submit 14266 1521
top_k 91
remove 6021
remove 7362
submit 11507 4437
remove 5541
submit 3871 3775
top_k 51
remove 4705
rank 10882
submit 9228 1834
submit 13180 1609
top_k 67
top_k 56
submit 13573 881
top_k 24
top_k 52
top_k 26
top_k 81
top_k 51
top_k 75
submit 2569 952
submit 10340 1875
top_k 48
submit 4532 2629
remove 5877
submit 15349 1265
submit 13449 2875
top_k 2
submit 2267 831
rank 19417
rank 14636
rank 2856
submit 19645 681
top_k 65
rank 19516
remove 6659
top_k 98
remove 6741
remove 3506
remove 6142
rank 14274
top_k 18
rank 1272
top_k 23
rank 15923
rank 4058
remove 5161
rank 11370
top_k 4
top_k 59
rank 10705
top_k 11
remove 3482
submit 132 3864
submit 6031 102
top_k 66
top_k 61
top_k 13
top_k 41
submit 12465 2700
rank 15688
rank 9927
top_k 55
top_k 83
rank 13715
submit 6484 2522
top_k 41
submit 5841 3521
top_k 38
submit 8480 1166
remove 6875
top_k 36
submit 7985 3257
submit 15394 3087
top_k 72
top_k 22
top_k 55
rank 16880
rank 19685
remove 4318
submit 4548 4297
top_k 1
submit 17199 218
remove 2643
rank 19953
remove 4285
remove 5508
submit 2510 4101
top_k 24
top_k 80
top_k 62
top_k 83
top_k 49
remove 5099
top_k 60
rank 2717
top_k 97
remove 3012
submit 1585 336
submit 1537 1096
rank 10340
top_k 8
submit 7332 4329
remove 6296
submit 2238 1239
submit 3062 3575
top_k 85
top_k 39
rank 1665
top_k 99
top_k 40
rank 12916
rank 11693
remove 4848
rank 1588
top_k 68
top_k 86
top_k 15
remove 4569
remove 3871
top_k 69
top_k 73
top_k 18
top_k 64
rank 6648
rank 16731
top_k 5
top_k 48
top_k 77
top_k 54
remove 7519
top_k 99
submit 2753 658
submit 13637 4072
submit 18108 2771
rank 14400
rank 4594
remove 5405
remove 3130
submit 7029 1614
submit 3374 1622
remove 7824
submit 2457 1359
rank 4605
rank 12884
remove 3749
rank 19581
rank 8827
remove 5617
submit 4674 3249
submit 18819 4363
top_k 4
submit 15661 429
rank 16387
rank 9523
submit 170 4038
remove 6923
remove 2667
submit 5326 3602
rank 2424
top_k 17
rank 884
submit 10190 178
remove 2839
rank 7556
submit 672 3112
rank 18743
top_k 95
submit 5840 897
top_k 95
rank 2869
top_k 5
submit 13243 4738
rank 10588
top_k 83
remove 2225
top_k 66
top_k 42
top_k 90
remove 5845
top_k 13
remove 7691
remove 2143
submit 3755 3577
submit 19972 3286
top_k 82
top_k 93
submit 7189 3285
rank 15502
rank 525
top_k 69
remove 4462
submit 10999 4786
top_k 4
submit 4731 2518
remove 3206
top_k 91
remove 5225
rank 18268
top_k 45
submit 18189 1572
rank 7284
top_k 88
remove 5651
top_k 77
rank 5475
rank 1175
submit 13947 494
remove 5177
top_k 50
top_k 22
remove 3725
top_k 96
submit 17718 4406
rank 7649
remove 2031
submit 14546 591
remove 5058
top_k 31
top_k 69
submit 6949 1388
top_k 26
remove 5895
top_k 28
top_k 51
top_k 18
top_k 99
remove 7488
submit 13987 1661
submit 3863 3919
submit 11925 2851
submit 7363 1964
remove 4239
rank 15421
submit 19122 4375
remove 2994
submit 4330 3655
top_k 76
rank 7056
submit 71 3761
rank 11786
submit 1955 2843
submit 419 3073
top_k 61
remove 6282
rank 10403
top_k 7
submit 10343 308
top_k 12
top_k 54
top_k 39
rank 9728
top_k 7
remove 4463
submit 7997 2328
submit 2949 2292
top_k 11
submit 11061 2314
top_k 23
top_k 75
remove 2711
top_k 55
remove 4343
top_k 83
submit 11022 1673
remove 6629
remove 3578
top_k 66
top_k 83
top_k 43
top_k 42
remove 2557
submit 19185 1679
submit 12496 455
submit 6438 12
top_k 67
top_k 23
remove 4119
submit 10151 917
rank 11473
submit 19030 1989
remove 2772
rank 17670
top_k 91
remove 3149
rank 17235
rank 643
submit 2104 1729
remove 2593
remove 4237
rank 16078
rank 8487
rank 61
top_k 33
top_k 71
remove 2453
rank 10107
top_k 74
top_k 38
remove 2175
submit 15234 1737
rank 2899
submit 19932 2113
submit 17105 4711
submit 3764 1465
rank 3152
submit 37 856
top_k 93
rank 15179
submit 13543 2126
top_k 26
submit 10351 1998
rank 13568
top_k 16
submit 16217 270
top_k 26
remove 6950
rank 9105
submit 9366 705
rank 17144
remove 4713
submit 19925 1178
remove 5966
submit 3444 48
rank 14103
top_k 6
top_k 51
submit 11273 334
top_k 9
top_k 6
top_k 68
submit 16615 4767
submit 14629 227
rank 14203
remove 7548
submit 9897 3139
top_k 35
top_k 2
submit 1302 3067
submit 1395 843
rank 8621
top_k 26
rank 2590
top_k 98
remove 3611
submit 5450 2516
submit 18595 3753
top_k 29
remove 2868
submit 1178 284
top_k 75
top_k 89
rank 10984
remove 6791
submit 7653 2346
submit 2092 2585
submit 15807 742
top_k 63
submit 18943 2577
remove 7438
remove 7437
submit 10138 106
top_k 72
remove 2577
rank 11382
remove 2295
rank 5664
top_k 4
submit 10811 1129
submit 17710 1661
rank 9612
top_k 12
remove 7125
submit 2112 740
top_k 51
remove 7366
submit 4556 3839
remove 5346
submit 6471 3003
submit 3263 3678
submit 17775 1494
remove 2219
rank 2868
rank 579
submit 19065 1681
remove 4667
top_k 34
remove 5550
remove 5375
remove 2240
top_k 47
top_k 12
top_k 30
submit 8563 3862
submit 1541 2614
remove 4604
rank 4066
remove 6019
submit 13021 1345
remove 7141
top_k 31
top_k 20
submit 4659 4732
remove 5011
submit 744 661
remove 4901
submit 3508 1020
remove 7430
remove 7464
remove 3359
top_k 66
remove 5906
submit 16904 1425
top_k 41
submit 16073 2181
rank 8158
top_k 57
rank 7127
rank 2771
top_k 83
remove 4604
submit 19386 2403
submit 16507 232
top_k 40
top_k 47
top_k 7
rank 19216
submit 596 2067
rank 18469
remove 4006
remove 2693
submit 13154 1286
rank 11817
rank 13059
remove 3359
top_k 44
submit 15583 4551
remove 7556
top_k 88
remove 7145
remove 6908
remove 3426
remove 3665
submit 16693 1613
top_k 33
top_k 55
top_k 42
rank 2405
top_k 19
submit 6023 618
remove 7650
submit 7580 3812
submit 1233 3152
submit 6989 4696
submit 2745 1688
remove 5355
submit 67 1880
top_k 30
submit 10361 2403
submit 4025 3893
remove 6791
remove 6254
remove 3141
submit 14744 1699
submit 3247 2240
top_k 66
submit 9697 4988
submit 18286 3469
rank 18602
submit 9057 1135
submit 9199 384
remove 4253
submit 16373 2694
remove 4469
remove 4682
top_k 80
top_k 77
rank 7520
top_k 19
remove 5927
rank 5535
top_k 29
top_k 95
rank 2016
remove 5201
rank 4484
remove 6941
remove 2111
rank 4633
remove 6365
top_k 25
top_k 82
top_k 68
remove 6751
top_k 85
rank 14143
submit 14431 221
rank 1690
top_k 31
rank 9342
top_k 89
remove 5487
rank 3510
top_k 41
top_k 35
remove 5070
rank 13497
submit 9151 3393
top_k 99
top_k 52
rank 1837
submit 2828 4444
remove 7435
remove 6865
top_k 90
remove 3608
top_k 52
submit 10575 3469
submit 13974 3526
rank 3319
top_k 65
submit 6080 2088
top_k 1
submit 15216 4196
rank 8284
submit 4214 1846
submit 19452 97
top_k 69
submit 12040 3138
rank 9990
submit 8617 3640
submit 11781 2933
top_k 96
rank 13097
rank 19701
remove 7328
remove 3733
top_k 5
submit 11608 1478
rank 17358
submit 18251 806
remove 3665
remove 6720
top_k 60
remove 5128
top_k 8
remove 4419
submit 18093 1474
rank 7252
remove 5759
rank 11798
remove 4318
rank 8661
rank 301
submit 17051 4706
top_k 44
rank 1309
rank 8192
submit 2895 3725
submit 18085 3901
top_k 100
rank 7345
rank 8473
rank 18005
top_k 61
top_k 36
submit 15944 1877
submit 491 2215
rank 2358
submit 6817 1235
top_k 42
remove 6947
top_k 4
top_k 60
remove 6617
top_k 84
top_k 92
top_k 40
submit 17018 1407
submit 4135 1124
remove 2240
submit 1150 3370
rank 6014
submit 9304 4738
submit 3299 4512
remove 4621
submit 15886 475
submit 5073 1829
top_k 59
rank 9201
top_k 81
top_k 79
rank 10369
top_k 41
rank 2833
remove 2278
remove 4859
rank 18504
top_k 96
top_k 26
submit 7061 1169
rank 18973
submit 11795 4132
top_k 79
rank 18699
top_k 5
submit 12619 245
submit 1777 2558
remove 5469
top_k 78
remove 6422
submit 2113 18
submit 390 4858
submit 14882 4408
submit 7067 190
rank 13659
rank 17476
top_k 59
top_k 92
top_k 25
rank 15913
submit 16864 1896
rank 15928
top_k 26
submit 18212 3634
submit 18927 4702
submit 16510 3703
remove 2313
top_k 42
remove 6778
top_k 9
submit 8172 2297
submit 598 3813
top_k 47
remove 5750
top_k 86
top_k 60
submit 7476 2663
remove 6411
remove 2557
submit 11488 4632
top_k 68
submit 11547 1797
top_k 13
remove 7971
submit 5165 621
submit 4799 3194
remove 4538
rank 16945
top_k 9
submit 8166 1271
top_k 22
rank 10794
remove 3541
remove 4812
submit 11317 2657
remove 2920
submit 2709 763
rank 16334
remove 3725
top_k 91
remove 2116
rank 14678
remove 2077
top_k 88
submit 17434 4050
remove 6672
top_k 93
remove 7545
submit 1723 135
rank 16418
remove 2263
remove 5683
top_k 70
top_k 26
submit 14967 4851
submit 904 4810
submit 7490 1710
submit 14165 1420
submit 1963 368
rank 2405
top_k 10
submit 13250 4348
submit 14607 3216
rank 15306
remove 4026
remove 5766
top_k 36
top_k 21
submit 270 3663
rank 9391
remove 4121
remove 7809
rank 9893
top_k 17
submit 18245 3438
rank 14647
remove 7164
top_k 83
top_k 25
submit 5447 664
top_k 82
top_k 28
submit 12423 3415
top_k 69
rank 17913
remove 2627
submit 8042 3811
submit 16564 683
submit 13785 2623
submit 6646 477
top_k 40
top_k 47
remove 2092
rank 1370
top_k 87
remove 5353
rank 2889
top_k 22
submit 6873 1601
remove 5794
submit 19574 2982
submit 13811 3874
top_k 42
submit 383 609
rank 15969
top_k 27
submit 15457 110
remove 7908
top_k 37
submit 18754 812
remove 3654
top_k 88
remove 4753
rank 11960
top_k 63
top_k 90
submit 12794 3018
top_k 46
top_k 33
remove 4080
rank 12886
submit 7530 462
rank 3704
submit 2104 2617
submit 568 1677
rank 6615
submit 14820 2687
remove 6428
rank 4865
remove 3691
submit 10061 4692
top_k 13
remove 6389
rank 16842
submit 5172 2830
rank 17600
rank 16648
submit 8652 4230
submit 19913 4645
top_k 73
remove 7939
submit 19477 2404
rank 16959
remove 7043
remove 2112
rank 18444
remove 2812
remove 6095
submit 7512 2682
rank 10015
submit 14577 1664
top_k 23
rank 3057
rank 9866
remove 5119
top_k 1
submit 2363 4589
rank 5742
submit 1569 4256
remove 7833
remove 5630
remove 7793
remove 4615
rank 3396
rank 16959
top_k 71
submit 13925 508
top_k 90
rank 5639
submit 17252 1245
top_k 46
rank 12109
top_k 67
top_k 13
top_k 17
remove 6764
rank 7259
remove 7809
submit 6486 2944
rank 1152
top_k 36
submit 10234 4348
submit 7868 2084
rank 7010
rank 3544
remove 2273
top_k 68
submit 17289 4418
submit 19850 4924
submit 11468 1471
top_k 37
remove 3713
rank 3946
top_k 69
rank 12298
rank 17832
remove 5455
submit 9179 493
top_k 22
submit 7763 1633
top_k 63
rank 10009
submit 15100 859
submit 1008 2119
submit 3270 309
submit 6556 1482
submit 7443 1428
top_k 37
top_k 62
remove 2081
top_k 33
submit 8280 2288
submit 13228 2517
top_k 84
submit 14764 179
submit 3877 3173
rank 4822
top_k 39
submit 12421 4294
submit 5918 4006
rank 5402
top_k 18
remove 6878
submit 17180 4021
submit 7497 1813
submit 12677 4619
top_k 93
rank 6116
submit 11095 4661
top_k 24
remove 4831
top_k 45
top_k 88
remove 4876
remove 5528
submit 9922 3314
top_k 64
remove 4450
rank 4362
top_k 43
submit 8768 816
submit 697 3359
submit 16892 1358
remove 3456
remove 3016
top_k 7
submit 17774 4319
rank 6398
submit 12140 4641
remove 5897
remove 2600
rank 17717
submit 15958 4528
top_k 10
top_k 81
top_k 15
submit 13978 1924
rank 17882
submit 17617 3990
top_k 4
top_k 86
submit 13905 1035
rank 19484
top_k 47
submit 15409 4120
remove 3671
rank 8057
submit 11774 3198
remove 5322
remove 2940
rank 1414
top_k 61
submit 14807 1898
rank 12566
remove 4491
top_k 67
rank 9152
submit 9929 2392
submit 17205 984
remove 2893
rank 6324
submit 16518 2135
remove 4705
top_k 91
top_k 86
submit 15963 1492
top_k 27
top_k 73
remove 3717
top_k 30
rank 19663
submit 4840 1769
rank 5767
remove 6486
rank 9895
top_k 85
submit 12654 2917
remove 6437
top_k 59
remove 6447
top_k 30
submit 5453 1766
submit 18976 3589
submit 17512 537
remove 5235
rank 15032
submit 590 2261
top_k 36
top_k 47
top_k 50
submit 15048 317
rank 9678
submit 5015 2471
rank 14926
remove 7358
top_k 65
remove 5266
remove 5721
submit 2699 4559
top_k 95
top_k 21
remove 7643
top_k 45
submit 3794 4275
submit 10292 239
submit 2485 70
rank 11519
top_k 31
rank 11456
submit 10518 3490
submit 11190 4141
remove 6742
remove 5715
submit 4319 3429
submit 13556 3048
submit 2628 1782
submit 11084 3091
top_k 74
submit 1495 4526
submit 17813 2503
rank 10523
rank 12382
rank 13541
top_k 2
submit 11857 2671
top_k 67
remove 2169
rank 19778
top_k 85
submit 17144 4758
remove 7637
remove 7765
submit 17983 589
top_k 23
submit 7472 258
submit 13679 4628
submit 19899 2230
submit 2782 3908
rank 8423
remove 5019
rank 16162
submit 109 1081
rank 1054
submit 8184 2498
submit 19351 2590
remove 7702
submit 6631 2573
rank 7284
rank 19990
rank 11370
remove 6215
remove 7293
submit 11430 922
top_k 33
top_k 31
rank 6971
top_k 43
submit 3619 1980
top_k 79
remove 4081
submit 18460 1539
rank 4244
top_k 19
remove 7709
submit 9666 1098
top_k 51
rank 18045
top_k 97
rank 19384
remove 2086
top_k 96
remove 2179
top_k 89
submit 18508 430
remove 2601
submit 15670 145
submit 10304 819
submit 347 3131
top_k 51
remove 7502
submit 8216 3122
submit 16345 627
top_k 24
submit 7902 669
remove 3646
rank 13408
submit 3918 1095
submit 4191 2453
submit 19201 3251
remove 2011
rank 413
submit 6011 225
submit 11391 738
top_k 50
rank 2245
submit 15509 2330
remove 5316
submit 5400 2205
top_k 86
rank 14440
submit 16778 4075
submit 4602 2221
top_k 92
submit 10629 1249
submit 4609 2800
top_k 60
remove 5962
remove 3497
rank 9199
rank 18968
remove 4966
remove 3768
remove 2628
top_k 94
rank 18022
submit 13260 3916
submit 17285 2591
rank 15137
submit 14270 4438
remove 7815
top_k 54
submit 1854 1713
submit 1683 3503
submit 18165 930
remove 2353
top_k 75
rank 17018
top_k 52
top_k 39
top_k 32
remove 5097
top_k 46
rank 6860
submit 14012 4932
submit 10936 4492
rank 18608
rank 6568
submit 2488 978
top_k 94
top_k 50
rank 11190
top_k 39
submit 3907 2730
submit 12219 2636
top_k 98
rank 3439
submit 14645 3321
top_k 25
submit 13260 3351
submit 12040 960
top_k 73
top_k 66
submit 9796 2149
rank 8386
rank 14630
top_k 28
submit 16962 271
top_k 23
rank 9305
submit 3289 3395
top_k 97
submit 1728 2707
rank 11418
rank 360
submit 8255 4433
top_k 21
submit 10764 2725
submit 7722 2292
top_k 59
submit 19676 2558
top_k 58
submit 9238 362
top_k 79
submit 7621 2757
submit 14446 3064
submit 5728 3442
rank 16868
rank 9465
remove 3621
rank 1069
submit 8628 97
top_k 98
top_k 30
submit 16489 698
submit 6263 2897
top_k 6
submit 6139 654
submit 12241 3396
submit 17336 1478
rank 19639
submit 9663 4825
rank 12266
top_k 54
remove 6713
remove 4140
submit 11255 4545
remove 5262
top_k 96
top_k 29
rank 10063
top_k 24
remove 2337
top_k 22
rank 17559
rank 10866
submit 6882 4278
top_k 53
top_k 95
top_k 74
submit 9394 2410
top_k 52
top_k 99
top_k 16
submit 12317 2719
rank 1155
top_k 22
submit 19333 4791
remove 5427
submit 8605 3907
remove 7598
top_k 97
remove 5758
remove 4977
submit 579 3807
remove 4587
remove 3743
top_k 69
rank 4234
remove 4229
remove 3374
rank 5777
rank 19525
submit 4172 86
remove 7601
rank 12918
rank 3803
submit 13101 498
top_k 54
remove 7938
top_k 96
top_k 62
submit 10436 915
top_k 86
submit 19732 2843
rank 9765
top_k 48
remove 6131
submit 13907 4277
submit 12019 1464
submit 11187 2092
rank 12454
rank 9416
top_k 32
top_k 52
top_k 29
submit 6725 1368
submit 8158 1207
remove 3716
submit 19388 1639
top_k 36
submit 4885 4318
rank 13635
top_k 100
submit 814 2291
remove 5127
top_k 79
top_k 2
submit 1205 3441
remove 3868
top_k 76
rank 1435
submit 4220 2929
remove 5155
rank 1536
submit 19123 319
rank 3302
top_k 52
top_k 78
top_k 73
remove 7168
remove 6451
remove 6318
submit 12846 2990
rank 10102
top_k 71
submit 1395 314
remove 6573
rank 5557
submit 603 953
top_k 60
rank 4663
submit 14523 817
remove 3673
remove 7293
rank 19527
submit 13447 1265
top_k 91
submit 6197 449
top_k 97
rank 493
remove 5478
submit 7474 1344
rank 5745
submit 8917 3235
rank 10046
top_k 46
submit 17560 1279
remove 5910
submit 16481 4362
top_k 65
rank 4070
remove 7677
rank 15332
remove 5281
rank 12610
rank 5977
submit 11499 2969
submit 17008 1362
submit 2455 4414
submit 18076 802
rank 1232
top_k 74
submit 684 4071
submit 1197 1038
submit 19433 3216
rank 7815
submit 14258 2313
submit 9766 4483
submit 9824 4490
top_k 64
top_k 65
rank 18025
remove 4671
remove 4831
submit 18082 4736
top_k 38
top_k 46
submit 19728 4721
remove 2550
remove 5898
rank 19163
top_k 67
submit 7538 1511
rank 5357
remove 6638
submit 15148 4303
top_k 50
top_k 56
rank 4098
top_k 21
rank 6255
rank 18336
submit 12133 4903
top_k 70
top_k 67
rank 9598
top_k 40
rank 4764
top_k 3
top_k 84
submit 12046 579
top_k 35
remove 7193
top_k 66
top_k 28
rank 3463
rank 16541
top_k 39
rank 9240
rank 18121
top_k 91
submit 7648 4457
remove 5480
top_k 61
top_k 88
submit 16284 4597
top_k 44
top_k 14
rank 16651
remove 2928
submit 18707 3264
submit 835 4100
submit 5077 947
submit 9953 2166
submit 11618 3760
submit 2630 1800
remove 7195
top_k 36
rank 13737
submit 15129 273
top_k 11
remove 4567
top_k 83
top_k 29
top_k 68
top_k 1
rank 9324
top_k 15
top_k 6
rank 11384
rank 517
rank 19708
rank 12242
submit 160 3408
remove 6548
submit 2047 4052
submit 6354 2984
rank 15055
top_k 88
submit 6432 949
top_k 83
remove 7475
submit 10685 4204
submit 4707 2110
top_k 40
submit 17794 1668
remove 7271
submit 13023 1677
top_k 13
rank 10316
rank 4293
rank 6627
remove 6145
remove 3294
top_k 48
rank 9095
top_k 100
submit 5459 3326
top_k 96
top_k 2
top_k 89
remove 4321
top_k 30
submit 13522 2067
submit 9164 999
rank 14616
top_k 78
top_k 59
submit 17040 551
top_k 85
submit 10266 2518
rank 2358
remove 4293
top_k 44
submit 410 74
submit 8566 3743
remove 3658
rank 8028
top_k 62
remove 6071
rank 8115
remove 7010
submit 18956 2274
submit 8221 4233
remove 3020
top_k 33
top_k 22
top_k 94
rank 12461
submit 3510 2415
rank 12575
rank 3763
remove 2586
top_k 77
submit 6446 3769
submit 16897 1143
rank 12141
top_k 11
submit 10854 4746
remove 4309
submit 11336 689
submit 10780 3381
top_k 44
submit 17956 3385
remove 6915
remove 6994
top_k 96
rank 6649
rank 18324
rank 1849
submit 16248 3871
top_k 84
remove 5552
rank 19227
submit 10311 2981
remove 6473
