5000 35000
submit 2247 9444
submit 1142 2042
submit 2107 4021
submit 1664 766
submit 107 6004
submit 1029 5801
submit 1811 7940
submit 902 242
submit 1110 5473
submit 827 6308
submit 2451 4890
submit 1822 1653
submit 350 6435
submit 1251 1026
submit 837 4188
submit 698 3470
submit 1096 8646
submit 436 9357
submit 1967 1881
submit 2093 8221
submit 368 3463
submit 1049 1292
submit 13 9100
submit 141 6852
submit 1308 239
submit 144 46
submit 1110 8654
submit 1949 512
submit 710 8961
submit 362 4485
submit 177 8426
submit 1709 1153
submit 1488 6967
submit 1560 8238
submit 2341 2256
submit 2282 3007
submit 1618 4236
submit 979 8527
submit 819 9320
submit 105 6132
submit 705 2644
submit 1689 7704
submit 661 1620
submit 146 7842
submit 1560 8626
submit 2417 1291
submit 1155 7683
submit 1799 526
submit 1381 9326
submit 543 5598
submit 2200 6353
submit 876 1628
submit 1074 5300
submit 199 4110
submit 664 6902
submit 1993 773
submit 2354 8415
submit 764 9014
submit 488 1412
submit 838 4882
submit 1498 2120
submit 1849 5810
submit 2416 8568
submit 1903 1169
submit 2437 8036
submit 502 3537
submit 375 1718
submit 442 355
submit 1599 5269
submit 62 3278
submit 1492 1007
submit 184 9442
submit 647 7052
submit 2452 8025
submit 1680 8265
submit 277 9849
submit 2321 6234
submit 463 1436
submit 1213 8428
submit 2366 9956
submit 1824 6467
submit 1083 198
submit 1946 7442
submit 2323 9001
submit 1783 8337
submit 2030 6872
submit 904 4904
submit 527 6755
submit 1867 9917
submit 2453 2164
submit 2131 9869
submit 957 5541
submit 2462 3951
submit 2273 6266
submit 1483 5930
submit 1916 3521
submit 1828 2155
submit 759 6886
submit 1202 2732
submit 2214 1812
submit 1742 3960
submit 504 9774
submit 2005 5812
submit 2120 4217
submit 2184 6866
submit 1393 3058
submit 1336 2095
submit 793 8320
submit 430 6839
submit 281 9720
submit 1415 4549
submit 2203 81
submit 920 4820
submit 669 3833
submit 1908 1167
submit 1412 7065
submit 1855 9140
submit 1922 7011
submit 611 2122
submit 1312 6211
submit 1795 3875
submit 292 115
submit 29 7675
submit 1412 588
submit 2225 5478
submit 412 5035
submit 186 9421
submit 2069 5936
submit 1600 1977
submit 532 3271
submit 2309 2899
submit 2392 5379
submit 1222 7782
submit 1359 4334
submit 1143 7543
submit 1358 7604
submit 513 1407
submit 163 7549
submit 260 3002
submit 1123 1787
submit 2470 3840
submit 1981 3435
submit 1031 4331
submit 907 9553
submit 1250 1186
submit 1256 3040
submit 550 2431
submit 574 1067
submit 1914 9022
submit 1130 378
submit 2397 6590
submit 305 1685
submit 1955 361
submit 2042 9927
submit 2078 6612
submit 156 1891
submit 691 7866
submit 1210 9381
submit 207 1364
submit 1177 2476
submit 1193 7225
submit 852 4112
submit 2061 5853
submit 1361 8096
submit 2366 6587
submit 685 6449
submit 869 3552
submit 2302 4449
submit 1992 1412
submit 1328 8052
submit 1984 4625
submit 2149 2794
submit 1397 1349
submit 2120 6888
submit 1142 764
submit 563 4308
submit 2463 9082
submit 3 9855
submit 2249 2731
submit 696 1595
submit 2309 6555
submit 468 7417
submit 1052 7918
submit 639 7205
submit 132 3159
submit 1775 1335
submit 1422 6548
submit 2323 6406
submit 1102 2022
submit 2267 6991
submit 1396 7297
submit 1490 7944
submit 1807 7262
submit 1905 9347
submit 1589 9432
submit 1830 7590
submit 1835 5890
submit 2340 7694
submit 721 6739
submit 1385 8582
submit 2474 5403
submit 101 6272
submit 1897 9906
submit 766 9617
submit 2399 6003
submit 502 4876
submit 227 2047
submit 1678 9036
submit 79 1249
submit 1712 6458
submit 2385 8118
submit 224 2401
submit 598 8599
submit 1052 2279
submit 1206 2415
submit 1607 2924
submit 2210 6693
submit 1371 6020
submit 273 7490
submit 300 3772
submit 683 8845
submit 1032 9314
submit 1981 2516
submit 2108 7853
submit 1350 8359
submit 77 9808
submit 1591 3827
submit 1355 5209
submit 252 768
submit 300 5708
submit 1173 4496
submit 1722 2458
submit 115 1604
submit 6 9302
submit 703 1435
submit 802 3532
submit 32 6851
submit 2088 1565
submit 2182 6521
submit 821 6264
submit 1601 3726
submit 857 2653
submit 2271 2952
submit 2356 7164
submit 411 9127
submit 26 8513
submit 156 2824
submit 1756 9343
submit 1594 8665
submit 1011 4226
submit 2482 7324
submit 1950 4636
submit 2328 4245
submit 81 432
submit 447 3104
submit 1687 6634
submit 1363 7753
submit 908 5989
submit 1605 7836
submit 1534 5321
submit 2230 4504
submit 900 6584
submit 1789 7678
submit 1208 460
submit 1210 4637
submit 24 3543
submit 171 2629
submit 2301 1104
submit 1855 1831
submit 203 4925
submit 711 9503
submit 47 136
submit 2202 3787
submit 1518 8200
submit 1022 5183
submit 2175 7022
submit 1238 1035
submit 616 3903
submit 1481 6874
submit 2076 4123
submit 731 671
submit 2230 2138
submit 1070 7076
submit 2444 96
submit 1890 7130
submit 2244 7076
submit 2185 828
submit 1179 6419
submit 1603 6358
submit 2361 8187
submit 1552 3832
submit 183 6735
submit 1469 984
submit 1033 4040
submit 1873 9896
submit 126 9514
submit 1513 5548
submit 1374 1366
submit 644 110
submit 239 9307
submit 2473 8400
submit 2480 5956
submit 1069 5090
submit 1726 5465
submit 1272 2620
submit 940 3475
submit 386 9714
submit 1766 2997
submit 2160 4036
submit 840 3093
submit 327 2821
submit 2088 2446
submit 298 7961
submit 1513 993
submit 2065 2199
submit 23 8803
submit 1743 6242
submit 141 6347
submit 2326 760
submit 1895 9135
submit 487 3873
submit 281 3261
submit 1500 683
submit 1748 6073
submit 646 3286
submit 2470 9370
submit 668 4079
submit 575 4865
submit 1580 2784
submit 361 3787
submit 2007 4614
submit 1609 8013
submit 1570 4170
submit 32 3231
submit 384 8690
submit 1351 2936
submit 207 1899
submit 1044 3953
submit 115 9859
submit 537 1712
submit 2495 7357
submit 225 7944
submit 2483 4627
submit 60 3610
submit 2115 3736
submit 2077 9580
submit 1408 3221
submit 825 7966
submit 157 5035
submit 814 3829
submit 890 8994
submit 1340 5033
submit 2411 1275
submit 1002 4333
submit 2133 2310
submit 641 2847
submit 401 9412
submit 2275 397
submit 684 3308
submit 2285 3344
submit 2423 2646
submit 302 884
submit 2240 9259
submit 685 8176
submit 1541 1109
submit 1285 9266
submit 783 6450
submit 1422 8044
submit 848 7253
submit 999 4184
submit 781 5194
submit 1110 1430
submit 394 5119
submit 2405 2648
submit 628 7502
submit 1480 482
submit 2343 6942
submit 2444 9965
submit 2391 2059
submit 1083 2232
submit 1794 5502
submit 1652 5168
submit 681 923
submit 149 9442
submit 2403 6199
submit 2089 4946
submit 581 1980
submit 1150 1493
submit 996 3948
submit 1996 3277
submit 2461 9477
submit 1259 7493
submit 1515 8525
submit 1115 5930
submit 2030 3021
submit 686 2128
submit 473 7396
submit 2018 939
submit 1620 5451
submit 982 6082
submit 2362 5826
submit 2014 7276
submit 1985 5706
submit 1409 791
submit 679 2183
submit 904 613
submit 167 5378
submit 2144 5975
submit 600 6048
submit 823 9781
submit 828 4522
submit 298 9868
submit 1048 9338
submit 853 830
submit 1721 6543
submit 2259 3626
submit 1230 4795
submit 197 9916
submit 91 5421
submit 732 9263
submit 2012 2047
submit 349 637
submit 2083 1694
submit 2373 3404
submit 778 9282
submit 1647 4456
submit 2386 8926
submit 1792 2698
submit 1594 3467
submit 1018 4414
submit 1656 1715
submit 1282 8243
submit 1472 8083
submit 1746 4866
submit 689 7306
submit 1849 8408
submit 1686 9619
submit 447 5860
submit 2383 8238
submit 586 4445
submit 196 7348
submit 309 2019
submit 421 615
submit 1231 2591
submit 94 4211
submit 2352 6854
submit 1735 3153
submit 33 3229
submit 407 7000
submit 481 7122
submit 417 2450
submit 569 199
submit 532 9958
submit 662 1159
submit 129 7760
submit 1656 4139
submit 477 2345
submit 2078 8745
submit 1515 6874
submit 549 7053
submit 40 1527
submit 296 5052
submit 935 8172
submit 1738 8621
submit 2270 7640
submit 1201 2009
submit 2483 3088
submit 2424 503
submit 241 9090
submit 220 3028
submit 583 9345
submit 2016 1010
submit 678 7693
submit 1936 1612
submit 707 7336
submit 1751 7647
submit 1537 6941
submit 1753 5366
submit 599 3927
submit 2020 1471
submit 2459 5842
submit 157 5028
submit 2232 5091
submit 2477 2644
submit 1590 439
submit 230 7214
submit 2396 4404
submit 1857 8342
submit 473 114
submit 1129 4802
submit 419 4545
submit 687 7768
submit 1319 5522
submit 356 942
submit 336 4858
submit 2198 1973
submit 2102 4409
submit 78 4972
submit 2195 3251
submit 747 2950
submit 407 6810
submit 1845 4672
submit 1891 993
submit 2470 8552
submit 19 466
submit 1675 2704
submit 390 4252
submit 440 6536
submit 1511 6972
submit 699 8974
submit 1499 6831
submit 2139 8606
submit 2326 8835
submit 1166 8633
submit 1604 4759
submit 262 1514
submit 832 6497
submit 169 3558
submit 425 9235
submit 492 6519
submit 1140 5872
submit 113 8884
submit 2116 5689
submit 429 4559
submit 621 2814
submit 80 8685
submit 1562 7446
submit 1405 9004
submit 1628 8050
submit 1083 8181
submit 2460 7438
submit 39 8487
submit 1029 7134
submit 919 8878
submit 383 181
submit 1248 8576
submit 1090 954
submit 2475 9355
submit 67 6631
submit 232 1004
submit 238 6357
submit 650 9826
submit 202 6864
submit 559 8938
submit 1703 2997
submit 662 8095
submit 8 8417
submit 2482 5514
submit 203 3307
submit 541 9057
submit 1420 364
submit 1615 8706
submit 527 8248
submit 2335 3767
submit 1684 1369
submit 833 1172
submit 1020 8385
submit 640 620
submit 1852 8248
submit 858 2439
submit 168 9050
submit 1028 8555
submit 359 9714
submit 1658 8337
submit 1399 699
submit 716 4123
submit 2040 170
submit 1856 3193
submit 1065 9923
submit 1857 2859
submit 1349 8671
submit 1778 1078
submit 113 5819
submit 851 385
submit 1160 1533
submit 404 9133
submit 1918 5790
submit 1646 2524
submit 2185 8587
submit 1273 4669
submit 326 6447
submit 1629 9059
submit 1872 1751
submit 2337 5308
submit 1891 8705
submit 144 6598
submit 447 2414
submit 2328 2187
submit 344 4123
submit 2193 7655
submit 2195 473
submit 2196 275
submit 864 9287
submit 350 2263
submit 1297 1138
submit 485 2875
submit 2294 4745
submit 1903 25
submit 1369 3115
submit 364 5625
submit 2045 8710
submit 2153 2115
submit 103 9777
submit 1751 1443
submit 823 9004
submit 911 1185
submit 1796 1126
submit 2457 690
submit 1796 8820
submit 1742 3213
submit 533 5705
submit 860 4370
submit 1753 3076
submit 2327 2491
submit 2019 9030
submit 2125 9057
submit 1200 359
submit 408 9860
submit 2291 3189
submit 2432 4729
submit 82 3428
submit 1957 327
submit 2113 6141
submit 1604 7243
submit 106 7028
submit 2393 5387
submit 1717 3027
submit 424 5323
submit 712 1834
submit 716 8339
submit 2062 1567
submit 706 2769
submit 1808 8684
submit 661 2075
submit 1104 2554
submit 1079 7218
submit 1139 4470
submit 1562 5925
submit 2158 4092
submit 1259 4078
submit 1256 4367
submit 1435 1119
submit 2259 9416
submit 716 2566
submit 2394 9096
submit 379 5322
submit 1737 2070
submit 7 4169
submit 2191 8836
submit 1317 2985
submit 1742 4857
submit 2173 5562
submit 2013 2628
submit 2459 6268
submit 2384 1948
submit 2178 8740
submit 2449 6900
submit 127 3522
submit 625 2905
submit 1475 2603
submit 1643 39
submit 2125 2854
submit 1920 4254
submit 1854 5631
submit 1928 6771
submit 2219 9442
submit 2031 8149
submit 1451 1591
submit 411 9834
submit 245 2521
submit 1967 9425
submit 2033 9087
submit 524 4617
submit 2001 1248
submit 1213 5096
submit 1489 3105
submit 558 9263
submit 1073 2301
submit 1129 3337
submit 1535 7040
submit 597 6353
submit 291 3445
submit 1826 657
submit 123 1427
submit 2233 4571
submit 1967 3370
submit 1669 3055
submit 1552 4924
submit 1437 6779
submit 1919 5557
submit 1264 674
submit 665 4125
submit 836 3600
submit 835 9639
submit 1315 4726
submit 2006 5268
submit 1664 8606
submit 728 8262
submit 466 6691
submit 698 4831
submit 1164 7430
submit 2146 9872
submit 2115 9949
submit 2336 9066
submit 1795 391
submit 2491 1595
submit 1187 5914
submit 1971 5115
submit 1724 890
submit 2039 5401
submit 1723 3125
submit 2455 4121
submit 563 5789
submit 1793 9223
submit 317 2939
submit 858 8911
submit 1254 8655
submit 299 7962
submit 88 6337
submit 33 2424
submit 1216 1839
submit 1287 2707
submit 608 8275
submit 1425 7549
submit 663 1248
submit 744 6419
submit 1429 6550
submit 226 4992
submit 797 4893
submit 1634 9557
submit 2113 6050
submit 842 7104
submit 161 9234
submit 976 6797
submit 531 4615
submit 63 6913
submit 881 8490
submit 199 5601
submit 831 5906
submit 1259 3264
submit 142 4947
submit 1372 1818
submit 2266 9100
submit 927 438
submit 164 8850
submit 1901 4730
submit 167 865
submit 1379 6532
submit 1742 4533
submit 1128 4704
submit 2206 3789
submit 951 3648
submit 460 5163
submit 2018 9005
submit 1608 2415
submit 324 1035
submit 1923 1017
submit 2056 6679
submit 2009 6073
submit 906 5851
submit 1044 6518
submit 522 9879
submit 2333 2203
submit 287 6369
submit 632 2431
submit 1682 9983
submit 1442 7230
submit 1257 9956
submit 1998 7222
submit 1621 6264
submit 2474 1685
submit 2056 9332
submit 2310 1127
submit 739 8836
submit 144 564
submit 2194 2465
submit 908 3647
submit 1273 3350
submit 1361 7773
submit 1480 3304
submit 2407 4605
submit 2275 8799
submit 1876 5720
submit 591 4534
submit 1584 997
submit 2091 9753
submit 2422 231
submit 1734 8252
submit 1634 2700
submit 1406 6206
submit 248 277
submit 1160 6006
submit 1889 2517
submit 2491 5635
submit 1721 9815
submit 14 9131
submit 2146 3872
submit 2454 7369
submit 1955 9150
submit 1101 954
submit 1817 8127
submit 1892 1360
submit 240 7878
submit 1279 6603
submit 1099 9112
submit 911 2167
submit 462 3498
submit 944 3289
submit 722 4262
submit 1886 1509
submit 205 4718
submit 1058 7597
submit 132 6420
submit 2473 9554
submit 1340 5145
submit 1931 7466
submit 1973 6062
submit 736 8974
submit 1003 5163
submit 2496 770
submit 498 4774
submit 1 1346
submit 596 5364
submit 3 1174
submit 2416 9083
submit 313 7157
submit 2282 897
submit 152 9086
submit 2117 67
submit 100 2126
submit 1560 3894
submit 588 3049
submit 365 8889
submit 1268 6627
submit 1900 6364
submit 463 3607
submit 1193 8005
submit 2363 6961
submit 2080 2948
submit 1613 4558
submit 13 6780
submit 845 7516
submit 163 7502
submit 752 2670
submit 1629 6476
submit 1123 9032
submit 2263 8261
submit 411 4217
submit 1205 7901
submit 896 4537
submit 2169 314
submit 1329 827
submit 546 5457
submit 115 8539
submit 573 1764
submit 1581 7403
submit 493 6415
submit 862 2138
submit 1490 7805
submit 1018 8355
submit 2095 418
submit 1195 2509
submit 1496 7842
submit 439 229
submit 807 4861
submit 591 9117
submit 841 5778
submit 173 7002
submit 974 1557
submit 1414 6066
submit 449 4568
submit 450 9830
submit 55 1520
submit 147 2727
submit 1678 3952
submit 568 6528
submit 1573 8458
submit 1647 2188
submit 2295 5135
submit 2269 5163
submit 903 7002
submit 655 7428
submit 356 9484
submit 627 2657
submit 220 4732
submit 2318 1526
submit 449 4144
submit 2295 4845
submit 2309 8099
submit 383 9069
submit 449 4824
submit 762 5334
submit 497 9454
submit 788 3989
submit 1422 9254
submit 891 6481
submit 1912 2235
submit 1024 1018
submit 829 4231
submit 2002 2515
submit 1847 6556
submit 1540 1749
submit 521 2326
submit 15 2047
submit 27 4610
submit 1147 2327
submit 2047 8446
submit 622 2106
submit 2297 6887
submit 2192 5780
submit 545 3325
submit 969 564
submit 1319 1831
submit 944 6698
submit 2310 2282
submit 1263 3276
submit 1433 3890
submit 511 589
submit 477 6811
submit 1723 2432
submit 2470 76
submit 1001 6062
submit 151 4744
submit 2069 9993
submit 672 9396
submit 2275 7607
submit 282 198
submit 10 5341
submit 183 6798
submit 1512 2505
submit 691 1915
submit 1941 5116
submit 795 4451
submit 786 4696
submit 2456 2365
submit 521 6151
submit 1959 2188
submit 1368 2239
submit 2303 9618
submit 689 7282
submit 760 6006
submit 1099 8116
submit 2137 7155
submit 2111 9718
submit 187 1854
submit 544 8262
submit 1582 3831
submit 1086 2888
submit 1805 2878
submit 1421 666
submit 1637 590
submit 2354 3734
submit 1513 8320
submit 704 6218
submit 1285 4287
submit 2295 511
submit 228 4081
submit 1134 7796
submit 1491 6441
submit 2234 1060
submit 2107 8515
submit 1816 9970
submit 1992 6322
submit 1907 1954
submit 1083 2968
submit 1453 9161
submit 538 5436
submit 1801 4318
submit 516 4131
submit 1235 7534
submit 1277 1298
submit 1448 5502
submit 2059 1724
submit 2419 186
submit 518 2800
submit 1917 6074
submit 1610 3328
submit 365 8796
submit 1983 1491
submit 144 897
submit 1723 126
submit 1116 5856
submit 1118 1492
submit 271 6650
submit 181 3095
submit 160 3238
submit 926 3442
submit 733 9135
submit 785 6523
submit 397 273
submit 1612 99
submit 901 1495
submit 137 1278
submit 501 352
submit 820 132
submit 1363 9759
submit 1704 7647
submit 349 9122
submit 1181 3902
submit 2136 8465
submit 413 528
submit 2177 7665
submit 219 265
submit 2499 3539
submit 1836 6443
submit 1252 8625
submit 2057 2803
submit 1535 8966
submit 1402 1687
submit 1489 3288
submit 832 7480
submit 1367 3853
submit 2064 5198
submit 1978 334
submit 2437 7594
submit 1839 5542
submit 672 7104
submit 1643 6896
submit 2007 7425
submit 1002 6264
submit 1013 1886
submit 1378 8481
submit 2024 2204
submit 2125 7936
submit 1895 5437
submit 769 3419
submit 1623 9863
submit 962 9678
submit 215 9442
submit 526 6517
submit 2151 5886
submit 1423 2658
submit 1511 1589
submit 1287 3172
submit 201 8490
submit 1980 2129
submit 1563 4164
submit 1963 4442
submit 2079 9002
rank 2043
top_k 2
rank 972
rank 190
top_k 8
top_k 19
rank 946
top_k 16
top_k 12
rank 541
rank 2234
rank 1980
top_k 15
top_k 14
rank 890
top_k 2
top_k 12
top_k 19
top_k 7
top_k 17
top_k 1
rank 203
rank 2018
rank 542
rank 1255
rank 728
top_k 7
top_k 9
top_k 7
rank 260
top_k 16
top_k 15
top_k 20
top_k 4
rank 455
top_k 7
top_k 17
rank 551
top_k 18
top_k 20
rank 2282
top_k 7
top_k 7
rank 641
rank 2383
top_k 4
top_k 19
top_k 14
rank 545
rank 11
top_k 8
top_k 11
top_k 7
rank 269
top_k 16
rank 319
rank 1448
top_k 12
top_k 20
top_k 9
rank 890
rank 2460
top_k 12
rank 2068
rank 2341
top_k 6
top_k 2
rank 2405
rank 2490
rank 376
top_k 3
rank 849
top_k 17
top_k 17
top_k 11
rank 1114
rank 1060
rank 2372
rank 1571
top_k 3
rank 1925
top_k 11
rank 957
rank 1118
rank 255
top_k 11
rank 1100
rank 257
rank 1785
top_k 5
rank 1367
rank 2322
rank 1699
top_k 9
rank 765
rank 1822
top_k 11
rank 2162
rank 287
rank 1849
rank 1937
top_k 10
top_k 13
top_k 2
top_k 6
top_k 5
top_k 19
top_k 18
top_k 10
rank 1078
rank 603
top_k 18
top_k 20
top_k 20
top_k 15
top_k 18
top_k 19
top_k 10
top_k 10
top_k 2
top_k 12
top_k 7
top_k 19
rank 2157
rank 1256
rank 154
top_k 4
rank 1207
rank 1688
rank 472
rank 1815
top_k 11
top_k 20
rank 1081
rank 2351
top_k 7
rank 2380
top_k 14
rank 1364
rank 1763
rank 2424
rank 1926
top_k 11
rank 734
rank 1851
rank 301
rank 2398
top_k 10
rank 639
top_k 8
top_k 6
top_k 18
top_k 3
rank 1153
top_k 8
rank 189
rank 1289
top_k 13
rank 4
rank 363
top_k 20
top_k 8
top_k 9
top_k 19
rank 1792
rank 1769
top_k 4
rank 557
rank 2327
rank 1702
top_k 11
top_k 13
rank 2138
rank 1218
rank 1955
top_k 6
top_k 19
rank 1800
top_k 7
top_k 5
top_k 6
rank 945
rank 1489
rank 936
top_k 5
rank 2238
rank 1137
rank 104
top_k 5
top_k 18
top_k 9
top_k 9
rank 5
top_k 15
rank 1998
rank 718
top_k 2
top_k 15
rank 934
rank 1714
rank 1925
top_k 19
top_k 18
top_k 8
rank 1607
rank 963
top_k 18
rank 1277
top_k 20
rank 1629
top_k 20
top_k 6
top_k 13
rank 1641
rank 1193
top_k 15
rank 115
top_k 6
rank 1101
rank 171
top_k 20
top_k 18
rank 435
rank 589
rank 2227
rank 1549
rank 607
rank 623
top_k 17
rank 2352
rank 1646
top_k 13
rank 1597
top_k 2
rank 2151
top_k 6
rank 1882
top_k 9
top_k 17
top_k 14
top_k 11
rank 668
rank 2205
top_k 18
rank 859
top_k 17
top_k 18
top_k 12
rank 1485
top_k 2
rank 252
top_k 4
top_k 2
rank 15
rank 1600
top_k 2
top_k 19
rank 446
rank 2249
rank 970
rank 337
top_k 6
top_k 15
top_k 6
rank 216
top_k 4
rank 1897
top_k 15
rank 1480
top_k 4
top_k 14
top_k 14
rank 2221
rank 429
top_k 8
top_k 20
top_k 16
top_k 6
rank 836
top_k 10
rank 265
top_k 9
top_k 17
top_k 14
top_k 5
top_k 19
top_k 19
top_k 17
top_k 3
rank 2384
rank 881
rank 1461
rank 2106
rank 2301
rank 65
top_k 10
top_k 2
top_k 7
top_k 6
rank 237
top_k 8
top_k 15
top_k 4
top_k 4
rank 1279
top_k 8
top_k 12
rank 1687
rank 697
top_k 11
rank 1689
top_k 10
rank 1487
rank 1640
top_k 9
top_k 17
top_k 5
rank 683
top_k 1
top_k 11
top_k 9
rank 640
rank 1534
top_k 7
rank 2463
rank 1782
rank 1562
rank 809
rank 142
top_k 10
rank 1333
rank 241
top_k 15
top_k 11
rank 57
top_k 14
top_k 17
top_k 15
rank 1893
top_k 14
top_k 20
top_k 3
rank 747
rank 1584
top_k 14
top_k 16
rank 1677
rank 874
rank 150
rank 2120
top_k 8
rank 915
rank 1175
top_k 11
top_k 19
top_k 9
top_k 10
rank 918
top_k 9
rank 2216
rank 739
rank 2082
top_k 5
top_k 13
rank 838
rank 378
rank 2059
top_k 13
rank 2024
top_k 1
top_k 12
top_k 5
top_k 8
rank 736
top_k 6
rank 1692
rank 60
rank 939
top_k 7
top_k 1
rank 1085
rank 895
top_k 16
top_k 20
top_k 12
rank 2398
top_k 5
top_k 19
rank 810
rank 149
top_k 17
rank 1369
top_k 2
rank 2462
top_k 11
top_k 3
top_k 12
top_k 8
rank 793
top_k 15
rank 61
rank 2281
rank 1291
rank 1899
top_k 10
rank 161
top_k 17
rank 820
rank 2274
rank 943
top_k 8
rank 1071
rank 1928
top_k 20
rank 1585
top_k 14
top_k 19
rank 145
top_k 18
rank 126
rank 1748
rank 2234
rank 1788
top_k 10
rank 1441
rank 747
rank 1742
rank 828
top_k 20
top_k 2
rank 51
rank 1953
rank 1156
top_k 5
top_k 16
rank 2174
top_k 5
rank 2464
rank 712
top_k 6
rank 9
top_k 10
rank 121
top_k 20
top_k 1
rank 1455
top_k 17
top_k 6
top_k 8
rank 1984
rank 1942
rank 778
rank 467
top_k 9
rank 338
rank 1351
rank 143
top_k 4
rank 269
rank 733
rank 2293
rank 1094
top_k 12
rank 2263
rank 2035
rank 1781
rank 409
rank 408
top_k 5
rank 64
top_k 2
top_k 14
top_k 19
top_k 1
rank 633
rank 2248
rank 1336
rank 136
top_k 20
top_k 18
top_k 19
rank 1946
top_k 5
top_k 8
rank 947
rank 1109
rank 823
rank 1728
top_k 10
top_k 8
top_k 1
top_k 16
top_k 18
top_k 8
rank 67
rank 683
rank 1844
top_k 14
rank 834
rank 776
top_k 7
top_k 12
top_k 14
top_k 17
top_k 14
rank 109
rank 624
rank 2420
rank 2058
top_k 14
rank 539
top_k 14
rank 1531
top_k 13
rank 1603
rank 1269
rank 2380
top_k 17
top_k 19
top_k 17
rank 1038
top_k 17
rank 1859
rank 881
top_k 4
rank 1570
top_k 4
rank 1253
top_k 19
top_k 1
top_k 13
rank 1877
top_k 1
rank 835
rank 2055
top_k 12
rank 939
top_k 4
top_k 17
rank 76
top_k 19
top_k 4
rank 592
rank 271
rank 130
rank 1922
top_k 12
top_k 13
rank 774
rank 558
top_k 9
top_k 16
top_k 14
top_k 14
top_k 10
top_k 5
rank 578
top_k 9
rank 1240
top_k 16
top_k 18
rank 214
top_k 9
top_k 17
rank 2158
rank 375
rank 966
rank 687
rank 2344
rank 589
top_k 8
rank 677
top_k 9
top_k 16
top_k 18
top_k 1
top_k 6
top_k 19
top_k 7
top_k 15
rank 1910
top_k 15
rank 969
rank 852
rank 2289
top_k 6
top_k 5
rank 339
top_k 10
top_k 1
rank 817
rank 2128
top_k 15
top_k 10
rank 2078
rank 986
top_k 5
rank 778
rank 1753
top_k 20
rank 187
rank 1680
top_k 11
rank 1545
top_k 16
rank 1363
top_k 18
top_k 18
rank 163
rank 889
rank 1357
top_k 19
rank 565
rank 773
rank 533
top_k 10
rank 618
top_k 1
rank 1543
rank 1725
top_k 10
rank 942
rank 1090
rank 908
top_k 17
top_k 12
rank 188
rank 2384
top_k 2
rank 2301
rank 2153
top_k 15
top_k 9
rank 2375
rank 76
top_k 10
top_k 4
rank 2357
rank 323
top_k 11
top_k 18
rank 515
rank 1132
rank 969
rank 1246
rank 378
top_k 11
top_k 18
top_k 10
rank 1711
top_k 9
rank 25
rank 532
rank 735
top_k 8
top_k 5
top_k 19
rank 1358
rank 1484
top_k 11
top_k 12
rank 1384
top_k 2
top_k 17
rank 1001
top_k 14
top_k 12
rank 372
top_k 9
top_k 5
rank 2298
rank 907
top_k 3
rank 1003
rank 1501
top_k 10
rank 2290
top_k 3
rank 1158
top_k 10
rank 1141
rank 2122
top_k 5
rank 81
top_k 14
rank 1028
top_k 9
top_k 18
rank 2418
top_k 1
rank 1949
rank 1267
rank 1363
top_k 6
top_k 7
top_k 12
top_k 18
top_k 2
rank 2237
top_k 10
top_k 3
top_k 17
rank 878
rank 1301
rank 1014
rank 112
rank 1200
top_k 2
top_k 13
top_k 1
rank 2197
rank 1863
top_k 12
top_k 4
rank 1646
top_k 1
top_k 12
top_k 2
rank 1281
top_k 7
rank 656
rank 2041
rank 1571
rank 2366
top_k 13
rank 1301
rank 251
top_k 20
rank 1828
top_k 10
top_k 9
rank 2238
rank 15
rank 301
rank 748
rank 2170
rank 1372
rank 1809
rank 698
top_k 16
rank 114
top_k 14
rank 1912
top_k 2
rank 752
rank 228
rank 729
rank 1668
top_k 14
rank 2102
top_k 5
top_k 8
top_k 11
rank 692
rank 2367
rank 1281
rank 1723
top_k 1
top_k 7
rank 1932
rank 3
top_k 14
top_k 15
rank 2457
rank 2298
top_k 10
rank 940
top_k 20
top_k 14
rank 1318
rank 1173
top_k 13
top_k 11
rank 2407
rank 2397
rank 2075
top_k 9
rank 1288
rank 448
top_k 5
top_k 6
top_k 5
top_k 19
top_k 12
rank 471
top_k 20
rank 711
top_k 19
top_k 10
top_k 19
top_k 20
top_k 14
rank 981
rank 937
top_k 13
top_k 12
top_k 20
rank 1340
rank 1034
rank 1837
rank 329
top_k 2
rank 1900
top_k 15
top_k 16
top_k 6
rank 2472
top_k 5
top_k 2
rank 1686
rank 277
top_k 3
rank 2076
rank 2208
top_k 18
rank 612
rank 1728
rank 640
top_k 9
rank 1590
rank 2354
top_k 13
top_k 15
top_k 1
rank 1998
rank 10
rank 1927
top_k 19
top_k 8
top_k 1
rank 136
top_k 13
top_k 20
top_k 4
rank 1740
top_k 5
top_k 1
rank 2020
top_k 10
rank 1151
rank 1555
top_k 3
top_k 3
rank 1768
rank 1297
rank 495
rank 1175
rank 459
rank 1056
top_k 19
rank 207
top_k 14
rank 1346
top_k 20
rank 2222
rank 374
rank 2317
top_k 16
top_k 4
rank 164
rank 281
top_k 16
rank 636
top_k 10
top_k 14
top_k 18
top_k 10
top_k 11
rank 1614
rank 70
top_k 8
top_k 17
top_k 8
top_k 19
top_k 2
rank 391
top_k 5
rank 1526
rank 656
rank 1587
rank 47
top_k 4
top_k 3
rank 193
top_k 16
rank 2199
rank 1388
top_k 3
rank 2237
top_k 13
top_k 15
